femur_tangage,femur_roulis,femur_lacet,tibia_tangage,tibia_roulis,tibia_lacet,femur_x,femur_y,femur_z,tibia_x,tibia_y,tibia_z
31.922106,-172.360784,-133.586744,31.922106,-172.360784,-133.586744,3.125000,1.875000,3.125000,3.125000,0.625000,23.125000
-29.435415,112.988262,-72.923312,-29.435415,112.988262,-72.923312,3.125000,1.875000,4.375000,4.375000,1.875000,23.125000
-18.958873,-71.131499,-79.307186,-18.958873,-71.131499,-79.307186,1.875000,0.625000,4.375000,3.125000,1.875000,23.125000
-21.224979,-115.975966,76.480991,-21.224979,-115.975966,76.480991,1.875000,0.625000,3.125000,3.125000,1.875000,24.375000
-49.832630,-71.312898,-15.516719,-49.832630,-71.312898,-15.516719,1.875000,1.875000,3.125000,1.875000,0.625000,24.375000
24.253363,-114.202721,21.640169,24.253363,-114.202721,21.640169,0.625000,0.625000,3.125000,1.875000,0.625000,23.125000
78.197248,54.266136,101.771149,78.197248,54.266136,101.771149,0.625000,0.625000,4.375000,1.875000,1.875000,23.125000
-80.871588,104.944403,-20.673642,-80.871588,104.944403,-20.673642,1.875000,1.875000,4.375000,0.625000,0.625000,23.125000
-83.950735,-21.231234,15.968751,-83.950735,-21.231234,15.968751,0.625000,1.875000,4.375000,0.625000,0.625000,24.375000
-54.839942,-3.750417,-66.437093,-54.839942,-3.750417,-66.437093,0.625000,1.875000,3.125000,1.875000,1.875000,24.375000
-19.557023,-42.413517,-81.320564,-19.557023,-42.413517,-81.320564,-1.875000,1.875000,3.125000,0.625000,1.875000,24.375000
-16.407789,-114.963851,52.037132,-16.407789,-114.963851,52.037132,-1.875000,1.875000,4.375000,0.625000,1.875000,23.125000
-6.007969,48.288268,-111.694641,-6.007969,48.288268,-111.694641,-0.625000,1.875000,4.375000,-1.875000,1.875000,23.125000
78.252234,-153.266070,18.575225,78.252234,-153.266070,18.575225,-0.625000,0.625000,4.375000,-1.875000,1.875000,24.375000
47.145812,58.208662,-95.306350,47.145812,58.208662,-95.306350,-0.625000,0.625000,3.125000,-0.625000,1.875000,24.375000
28.853838,119.395937,-85.188356,28.853838,119.395937,-85.188356,-0.625000,1.875000,3.125000,-0.625000,0.625000,24.375000
47.639377,11.520022,-86.066684,47.639377,11.520022,-86.066684,-1.875000,0.625000,3.125000,-0.625000,0.625000,23.125000
-3.924141,82.573513,163.767816,-3.924141,82.573513,163.767816,-1.875000,0.625000,4.375000,-0.625000,1.875000,23.125000
-73.282194,97.593757,100.054126,-73.282194,97.593757,100.054126,-3.125000,0.625000,4.375000,-1.875000,0.625000,23.125000
32.743373,153.830631,160.372497,32.743373,153.830631,160.372497,-3.125000,1.875000,4.375000,-1.875000,0.625000,24.375000
-27.265166,151.786242,24.194454,-27.265166,151.786242,24.194454,-3.125000,1.875000,3.125000,-3.125000,0.625000,24.375000
50.850290,-36.972395,-106.282658,50.850290,-36.972395,-106.282658,-3.125000,0.625000,3.125000,-3.125000,1.875000,24.375000
29.549855,-163.037453,77.975625,29.549855,-163.037453,77.975625,-4.375000,0.625000,3.125000,-3.125000,1.875000,23.125000
-27.305431,12.135524,-98.018638,-27.305431,12.135524,-98.018638,-4.375000,0.625000,4.375000,-3.125000,0.625000,23.125000
24.068092,47.425336,-139.378199,24.068092,47.425336,-139.378199,-4.375000,1.875000,4.375000,-4.375000,0.625000,23.125000
17.404067,-105.695256,44.297831,17.404067,-105.695256,44.297831,-4.375000,1.875000,3.125000,-4.375000,0.625000,24.375000
11.069452,101.955002,63.940083,11.069452,101.955002,63.940083,-6.875000,1.875000,3.125000,-4.375000,1.875000,24.375000
25.890832,-160.192582,64.958932,25.890832,-160.192582,64.958932,-6.875000,1.875000,4.375000,-4.375000,1.875000,23.125000
-71.774326,15.043536,-87.571162,-71.774326,15.043536,-87.571162,-5.625000,1.875000,4.375000,-6.875000,1.875000,23.125000
0.534489,144.542999,16.549428,0.534489,144.542999,16.549428,-5.625000,0.625000,4.375000,-6.875000,1.875000,24.375000
-33.595479,10.512293,-33.961376,-33.595479,10.512293,-33.961376,-5.625000,0.625000,3.125000,-5.625000,1.875000,24.375000
2.141730,125.950849,-19.643135,2.141730,125.950849,-19.643135,-5.625000,1.875000,3.125000,-5.625000,0.625000,24.375000
-51.383032,-124.280719,-110.822310,-51.383032,-124.280719,-110.822310,-6.875000,0.625000,3.125000,-5.625000,0.625000,23.125000
0.422089,-119.288728,119.668314,0.422089,-119.288728,119.668314,-6.875000,0.625000,4.375000,-5.625000,1.875000,23.125000
45.343010,-107.473119,157.019559,45.343010,-107.473119,157.019559,-8.125000,0.625000,4.375000,-6.875000,0.625000,23.125000
72.301499,-121.964303,-45.924693,72.301499,-121.964303,-45.924693,-8.125000,1.875000,4.375000,-6.875000,0.625000,24.375000
12.649707,-67.194250,-125.927419,12.649707,-67.194250,-125.927419,-8.125000,1.875000,3.125000,-8.125000,0.625000,24.375000
-73.882285,44.135713,-134.157417,-73.882285,44.135713,-134.157417,-8.125000,0.625000,3.125000,-8.125000,1.875000,24.375000
-20.424986,-122.353939,30.387985,-20.424986,-122.353939,30.387985,-9.375000,0.625000,3.125000,-8.125000,1.875000,23.125000
46.859991,155.134110,109.472358,46.859991,155.134110,109.472358,-9.375000,0.625000,4.375000,-8.125000,0.625000,23.125000
-54.272585,11.849787,55.236578,-54.272585,11.849787,55.236578,-9.375000,1.875000,4.375000,-9.375000,0.625000,23.125000
-84.690035,-11.234230,173.320784,-84.690035,-11.234230,173.320784,-9.375000,1.875000,3.125000,-9.375000,0.625000,24.375000
84.643853,-86.457845,134.173548,84.643853,-86.457845,134.173548,-10.625000,0.625000,3.125000,-9.375000,1.875000,24.375000
38.530671,-34.742347,109.185378,38.530671,-34.742347,109.185378,-10.625000,0.625000,4.375000,-9.375000,1.875000,23.125000
-16.297536,-40.753484,95.468604,-16.297536,-40.753484,95.468604,-10.625000,1.875000,4.375000,-10.625000,0.625000,23.125000
24.876985,23.801286,-82.510479,24.876985,23.801286,-82.510479,-11.875000,0.625000,4.375000,-10.625000,0.625000,24.375000
39.400438,161.040183,-72.316388,39.400438,161.040183,-72.316388,-11.875000,0.625000,3.125000,-10.625000,1.875000,24.375000
67.726623,-129.640185,-162.579237,67.726623,-129.640185,-162.579237,-10.625000,1.875000,3.125000,-11.875000,0.625000,24.375000
72.270322,133.624606,1.572155,72.270322,133.624606,1.572155,-11.875000,1.875000,3.125000,-11.875000,0.625000,23.125000
-81.033271,130.564289,-5.277934,-81.033271,130.564289,-5.277934,-11.875000,1.875000,4.375000,-10.625000,1.875000,23.125000
-31.669535,160.186351,-41.845272,-31.669535,160.186351,-41.845272,-13.125000,0.625000,4.375000,-11.875000,1.875000,23.125000
51.190663,97.546242,-88.404877,51.190663,97.546242,-88.404877,-13.125000,0.625000,3.125000,-11.875000,1.875000,24.375000
-71.092764,-111.074857,15.196853,-71.092764,-111.074857,15.196853,-13.125000,1.875000,3.125000,-13.125000,0.625000,24.375000
-25.747805,87.662305,-69.393555,-25.747805,87.662305,-69.393555,-14.375000,0.625000,3.125000,-13.125000,0.625000,23.125000
4.431762,26.579381,-61.332476,4.431762,26.579381,-61.332476,-14.375000,0.625000,4.375000,-13.125000,1.875000,23.125000
-50.468357,14.633980,-136.429042,-50.468357,14.633980,-136.429042,-13.125000,1.875000,4.375000,-14.375000,0.625000,23.125000
72.237145,-18.291640,85.499554,72.237145,-18.291640,85.499554,-14.375000,1.875000,4.375000,-14.375000,0.625000,24.375000
-68.083573,96.158568,-59.539881,-68.083573,96.158568,-59.539881,-14.375000,1.875000,3.125000,-13.125000,1.875000,24.375000
-77.494368,-93.626487,23.189404,-77.494368,-93.626487,23.189404,-15.625000,0.625000,3.125000,-14.375000,1.875000,24.375000
-62.682404,-151.895497,174.156598,-62.682404,-151.895497,174.156598,-15.625000,0.625000,4.375000,-14.375000,1.875000,23.125000
61.210304,-12.638397,-171.627506,61.210304,-12.638397,-171.627506,-15.625000,1.875000,4.375000,-15.625000,0.625000,23.125000
52.049407,-84.283721,-14.175221,52.049407,-84.283721,-14.175221,-16.875000,0.625000,4.375000,-15.625000,0.625000,24.375000
-1.387479,68.012903,153.088166,-1.387479,68.012903,153.088166,-16.875000,0.625000,3.125000,-15.625000,1.875000,24.375000
25.345899,145.092988,-138.650865,25.345899,145.092988,-138.650865,-15.625000,1.875000,3.125000,-16.875000,0.625000,24.375000
-47.078673,-138.494027,-41.361775,-47.078673,-138.494027,-41.361775,-16.875000,1.875000,3.125000,-16.875000,0.625000,23.125000
-43.825471,133.958620,-61.815071,-43.825471,133.958620,-61.815071,-16.875000,1.875000,4.375000,-15.625000,1.875000,23.125000
-27.173017,48.458375,-67.985888,-27.173017,48.458375,-67.985888,-18.125000,0.625000,4.375000,-16.875000,1.875000,23.125000
-66.835704,41.345576,105.525448,-66.835704,41.345576,105.525448,-18.125000,0.625000,3.125000,-16.875000,1.875000,24.375000
12.208739,142.678493,58.303808,12.208739,142.678493,58.303808,-18.125000,1.875000,3.125000,-18.125000,0.625000,24.375000
-78.342036,-150.680017,146.039557,-78.342036,-150.680017,146.039557,-19.375000,0.625000,3.125000,-18.125000,0.625000,23.125000
2.260436,30.494329,105.355979,2.260436,30.494329,105.355979,-19.375000,0.625000,4.375000,-18.125000,1.875000,23.125000
37.970517,-58.540008,164.313699,37.970517,-58.540008,164.313699,-18.125000,1.875000,4.375000,-19.375000,0.625000,23.125000
76.525192,-81.853224,-62.957521,76.525192,-81.853224,-62.957521,-19.375000,1.875000,4.375000,-19.375000,0.625000,24.375000
-1.992898,-7.661287,64.373224,-1.992898,-7.661287,64.373224,-19.375000,1.875000,3.125000,-18.125000,1.875000,24.375000
-47.262273,-142.150263,-23.422181,-47.262273,-142.150263,-23.422181,-19.375000,-0.625000,3.125000,-19.375000,1.875000,24.375000
7.856419,89.181653,79.510563,7.856419,89.181653,79.510563,-18.125000,-0.625000,3.125000,-19.375000,1.875000,23.125000
-33.887557,146.461510,159.343159,-33.887557,146.461510,159.343159,-18.125000,-0.625000,4.375000,-19.375000,-0.625000,23.125000
-9.210420,115.375319,-91.308834,-9.210420,115.375319,-91.308834,-19.375000,-0.625000,4.375000,-18.125000,-0.625000,23.125000
-6.868622,49.125359,-58.344915,-6.868622,49.125359,-58.344915,-19.375000,-1.875000,4.375000,-18.125000,-0.625000,24.375000
-58.504399,-145.725386,-174.447595,-58.504399,-145.725386,-174.447595,-19.375000,-1.875000,3.125000,-19.375000,-0.625000,24.375000
11.007502,169.887803,74.145363,11.007502,169.887803,74.145363,-18.125000,-1.875000,3.125000,-19.375000,-1.875000,24.375000
50.410106,-154.870679,-97.675695,50.410106,-154.870679,-97.675695,-18.125000,-1.875000,4.375000,-19.375000,-1.875000,23.125000
-76.326489,-54.026296,122.993419,-76.326489,-54.026296,122.993419,-16.875000,-1.875000,4.375000,-18.125000,-1.875000,23.125000
-10.100321,152.816018,-48.603697,-10.100321,152.816018,-48.603697,-16.875000,-1.875000,3.125000,-18.125000,-1.875000,24.375000
80.990054,62.338589,-89.182157,80.990054,62.338589,-89.182157,-16.875000,-0.625000,3.125000,-16.875000,-1.875000,24.375000
-24.613427,-103.539852,-30.111671,-24.613427,-103.539852,-30.111671,-15.625000,-0.625000,3.125000,-16.875000,-1.875000,23.125000
84.278658,-105.766785,129.292409,84.278658,-105.766785,129.292409,-15.625000,-0.625000,4.375000,-16.875000,-0.625000,23.125000
39.612458,102.638576,97.225208,39.612458,102.638576,97.225208,-16.875000,-0.625000,4.375000,-15.625000,-0.625000,23.125000
-44.011288,-85.999990,-73.974387,-44.011288,-85.999990,-73.974387,-15.625000,-1.875000,4.375000,-15.625000,-0.625000,24.375000
19.803356,-172.833811,-57.715813,19.803356,-172.833811,-57.715813,-15.625000,-1.875000,3.125000,-16.875000,-0.625000,24.375000
-74.300745,166.428887,-60.328658,-74.300745,166.428887,-60.328658,-13.125000,-1.875000,3.125000,-15.625000,-1.875000,24.375000
31.786374,-108.198419,-102.947223,31.786374,-108.198419,-102.947223,-13.125000,-1.875000,4.375000,-15.625000,-1.875000,23.125000
-9.365327,-119.511658,111.712720,-9.365327,-119.511658,111.712720,-13.125000,-0.625000,4.375000,-13.125000,-1.875000,23.125000
-70.333097,-130.897131,-24.221439,-70.333097,-130.897131,-24.221439,-14.375000,-0.625000,4.375000,-13.125000,-1.875000,24.375000
-79.791586,156.198436,26.248511,-79.791586,156.198436,26.248511,-14.375000,-0.625000,3.125000,-13.125000,-0.625000,24.375000
35.236769,118.460676,-126.680179,35.236769,118.460676,-126.680179,-13.125000,-0.625000,3.125000,-14.375000,-0.625000,24.375000
-14.694323,46.844417,-22.414488,-14.694323,46.844417,-22.414488,-14.375000,-1.875000,3.125000,-14.375000,-0.625000,23.125000
-26.238346,16.771856,-48.268225,-26.238346,16.771856,-48.268225,-14.375000,-1.875000,4.375000,-13.125000,-0.625000,23.125000
-15.616549,114.182793,-149.908888,-15.616549,114.182793,-149.908888,-10.625000,-1.875000,4.375000,-14.375000,-1.875000,23.125000
-42.371456,-86.459512,-105.109083,-42.371456,-86.459512,-105.109083,-10.625000,-1.875000,3.125000,-14.375000,-1.875000,24.375000
11.239875,-143.006931,-75.251424,11.239875,-143.006931,-75.251424,-10.625000,-0.625000,3.125000,-10.625000,-1.875000,24.375000
-52.015673,-60.351468,68.960929,-52.015673,-60.351468,68.960929,-11.875000,-0.625000,3.125000,-10.625000,-1.875000,23.125000
-75.329024,-32.704436,-172.026039,-75.329024,-32.704436,-172.026039,-11.875000,-0.625000,4.375000,-10.625000,-0.625000,23.125000
24.826748,-67.201662,-59.255277,24.826748,-67.201662,-59.255277,-10.625000,-0.625000,4.375000,-11.875000,-0.625000,23.125000
-29.649059,8.152011,-51.379859,-29.649059,8.152011,-51.379859,-11.875000,-1.875000,4.375000,-11.875000,-0.625000,24.375000
69.467090,-17.551796,134.064846,69.467090,-17.551796,134.064846,-11.875000,-1.875000,3.125000,-10.625000,-0.625000,24.375000
80.896774,97.716478,129.925199,80.896774,97.716478,129.925199,-9.375000,-0.625000,3.125000,-11.875000,-1.875000,24.375000
-54.190681,-122.532010,141.707523,-54.190681,-122.532010,141.707523,-8.125000,-0.625000,3.125000,-11.875000,-1.875000,23.125000
72.068085,-64.453542,60.300557,72.068085,-64.453542,60.300557,-8.125000,-0.625000,4.375000,-9.375000,-0.625000,23.125000
-35.594825,168.382530,-42.030173,-35.594825,168.382530,-42.030173,-9.375000,-0.625000,4.375000,-8.125000,-0.625000,23.125000
3.725857,-103.871059,80.704392,3.725857,-103.871059,80.704392,-9.375000,-1.875000,4.375000,-8.125000,-0.625000,24.375000
49.086148,84.964193,-152.560479,49.086148,84.964193,-152.560479,-9.375000,-1.875000,3.125000,-9.375000,-0.625000,24.375000
60.567312,77.505491,-18.782426,60.567312,77.505491,-18.782426,-8.125000,-1.875000,3.125000,-9.375000,-1.875000,24.375000
-27.261337,77.009075,172.861516,-27.261337,77.009075,172.861516,-8.125000,-1.875000,4.375000,-9.375000,-1.875000,23.125000
-1.766446,87.068236,109.793740,-1.766446,87.068236,109.793740,-6.875000,-1.875000,4.375000,-8.125000,-1.875000,23.125000
82.035790,30.334269,-128.442765,82.035790,30.334269,-128.442765,-6.875000,-1.875000,3.125000,-8.125000,-1.875000,24.375000
-9.279831,89.633103,-127.458681,-9.279831,89.633103,-127.458681,-5.625000,-0.625000,3.125000,-6.875000,-1.875000,24.375000
-81.564841,118.088729,-133.936330,-81.564841,118.088729,-133.936330,-5.625000,-0.625000,4.375000,-6.875000,-1.875000,23.125000
58.862580,135.014558,-174.137734,58.862580,135.014558,-174.137734,-6.875000,-0.625000,4.375000,-5.625000,-0.625000,23.125000
49.138344,-94.598186,-171.876410,49.138344,-94.598186,-171.876410,-6.875000,-0.625000,3.125000,-5.625000,-0.625000,24.375000
-28.117528,-168.076463,-122.896270,-28.117528,-168.076463,-122.896270,-5.625000,-1.875000,3.125000,-6.875000,-0.625000,24.375000
62.055931,-166.948401,-30.815975,62.055931,-166.948401,-30.815975,-5.625000,-1.875000,4.375000,-6.875000,-0.625000,23.125000
82.923066,-123.173364,-109.454053,82.923066,-123.173364,-109.454053,-3.125000,-1.875000,4.375000,-5.625000,-1.875000,23.125000
70.905754,141.091946,122.980435,70.905754,141.091946,122.980435,-3.125000,-1.875000,3.125000,-5.625000,-1.875000,24.375000
-53.551804,-76.054433,6.767721,-53.551804,-76.054433,6.767721,-3.125000,-0.625000,3.125000,-3.125000,-1.875000,24.375000
-53.171276,-106.511327,-131.800904,-53.171276,-106.511327,-131.800904,-3.125000,-0.625000,4.375000,-3.125000,-1.875000,23.125000
27.955984,174.272757,110.888509,27.955984,174.272757,110.888509,-4.375000,-0.625000,4.375000,-3.125000,-0.625000,23.125000
48.767858,44.949041,-144.722871,48.767858,44.949041,-144.722871,-4.375000,-0.625000,3.125000,-3.125000,-0.625000,24.375000
-62.709487,-110.031061,-88.402907,-62.709487,-110.031061,-88.402907,-4.375000,-1.875000,3.125000,-4.375000,-0.625000,24.375000
-84.423090,-118.745029,146.016842,-84.423090,-118.745029,146.016842,-4.375000,-1.875000,4.375000,-4.375000,-0.625000,23.125000
0.245925,-75.571897,164.089269,0.245925,-75.571897,164.089269,-0.625000,-1.875000,4.375000,-4.375000,-1.875000,23.125000
-40.247610,-18.869632,92.023687,-40.247610,-18.869632,92.023687,-0.625000,-1.875000,3.125000,-4.375000,-1.875000,24.375000
52.181833,138.415015,-142.141780,52.181833,138.415015,-142.141780,-0.625000,-0.625000,3.125000,-0.625000,-1.875000,24.375000
-54.458955,-126.519559,-112.028410,-54.458955,-126.519559,-112.028410,-0.625000,-0.625000,4.375000,-0.625000,-1.875000,23.125000
3.300076,95.298509,69.203448,3.300076,95.298509,69.203448,-1.875000,-0.625000,4.375000,-0.625000,-0.625000,23.125000
54.580889,-146.597388,60.249729,54.580889,-146.597388,60.249729,-1.875000,-0.625000,3.125000,-0.625000,-0.625000,24.375000
74.734900,-93.643730,158.464130,74.734900,-93.643730,158.464130,-1.875000,-1.875000,3.125000,-1.875000,-0.625000,24.375000
41.430038,-146.966225,-115.696933,41.430038,-146.966225,-115.696933,-1.875000,-1.875000,4.375000,-1.875000,-0.625000,23.125000
-72.305246,-4.814575,144.559489,-72.305246,-4.814575,144.559489,0.625000,-1.875000,4.375000,-1.875000,-1.875000,23.125000
-30.727393,-99.966026,117.303055,-30.727393,-99.966026,117.303055,0.625000,-1.875000,3.125000,-1.875000,-1.875000,24.375000
15.635884,-47.927740,96.994477,15.635884,-47.927740,96.994477,0.625000,-0.625000,3.125000,0.625000,-1.875000,24.375000
4.692863,96.947416,13.132315,4.692863,96.947416,13.132315,1.875000,-0.625000,3.125000,0.625000,-1.875000,23.125000
10.026967,-57.313944,-19.061008,10.026967,-57.313944,-19.061008,1.875000,-0.625000,4.375000,0.625000,-0.625000,23.125000
7.925076,101.527069,55.815316,7.925076,101.527069,55.815316,0.625000,-0.625000,4.375000,1.875000,-0.625000,23.125000
-26.069160,11.693628,-148.149697,-26.069160,11.693628,-148.149697,1.875000,-1.875000,4.375000,1.875000,-0.625000,24.375000
68.780524,88.746723,-41.379245,68.780524,88.746723,-41.379245,1.875000,-1.875000,3.125000,0.625000,-0.625000,24.375000
-67.228932,-169.743775,-110.464048,-67.228932,-169.743775,-110.464048,3.125000,-1.875000,3.125000,1.875000,-1.875000,24.375000
14.682060,85.521041,121.110734,14.682060,85.521041,121.110734,3.125000,-1.875000,4.375000,1.875000,-1.875000,23.125000
-70.177778,-143.815418,52.903107,-70.177778,-143.815418,52.903107,3.125000,-0.625000,4.375000,3.125000,-1.875000,23.125000
-34.601051,108.577949,-17.391764,-34.601051,108.577949,-17.391764,4.375000,-0.625000,4.375000,3.125000,-1.875000,24.375000
80.214442,-165.421918,-156.851420,80.214442,-165.421918,-156.851420,4.375000,-0.625000,3.125000,3.125000,-0.625000,24.375000
-40.608550,29.486568,68.858501,-40.608550,29.486568,68.858501,3.125000,-0.625000,3.125000,4.375000,-0.625000,24.375000
35.742152,-27.219265,160.498781,35.742152,-27.219265,160.498781,4.375000,-1.875000,3.125000,4.375000,-0.625000,23.125000
11.274856,-144.382718,-45.513589,11.274856,-144.382718,-45.513589,4.375000,-1.875000,4.375000,3.125000,-0.625000,23.125000
-49.874614,-63.458074,-92.505240,-49.874614,-63.458074,-92.505240,6.875000,-1.875000,4.375000,4.375000,-1.875000,23.125000
4.382264,-71.270820,28.785644,4.382264,-71.270820,28.785644,6.875000,-1.875000,3.125000,4.375000,-1.875000,24.375000
-63.667698,-15.642748,174.571513,-63.667698,-15.642748,174.571513,6.875000,-0.625000,3.125000,6.875000,-1.875000,24.375000
4.822015,14.236879,-141.827711,4.822015,14.236879,-141.827711,5.625000,-0.625000,3.125000,6.875000,-1.875000,23.125000
-78.162588,40.803915,-91.743530,-78.162588,40.803915,-91.743530,5.625000,-0.625000,4.375000,6.875000,-0.625000,23.125000
20.184908,-56.090376,-5.905636,20.184908,-56.090376,-5.905636,6.875000,-0.625000,4.375000,5.625000,-0.625000,23.125000
-51.213556,-152.222044,-158.280709,-51.213556,-152.222044,-158.280709,5.625000,-1.875000,4.375000,5.625000,-0.625000,24.375000
7.220808,-92.471472,104.684707,7.220808,-92.471472,104.684707,5.625000,-1.875000,3.125000,6.875000,-0.625000,24.375000
51.480930,159.785510,143.564015,51.480930,159.785510,143.564015,9.375000,-1.875000,3.125000,5.625000,-1.875000,24.375000
-75.363266,-147.313581,29.487901,-75.363266,-147.313581,29.487901,9.375000,-1.875000,4.375000,5.625000,-1.875000,23.125000
56.536462,-19.623932,-116.470930,56.536462,-19.623932,-116.470930,9.375000,-0.625000,4.375000,9.375000,-1.875000,23.125000
39.523475,44.503311,161.913459,39.523475,44.503311,161.913459,8.125000,-0.625000,4.375000,9.375000,-1.875000,24.375000
39.416320,-143.267490,-62.863010,39.416320,-143.267490,-62.863010,8.125000,-0.625000,3.125000,9.375000,-0.625000,24.375000
-2.717663,-142.600444,80.897865,-2.717663,-142.600444,80.897865,9.375000,-0.625000,3.125000,8.125000,-0.625000,24.375000
49.300166,34.799294,123.265717,49.300166,34.799294,123.265717,8.125000,-1.875000,3.125000,8.125000,-0.625000,23.125000
-6.727973,-152.474187,-128.444534,-6.727973,-152.474187,-128.444534,8.125000,-1.875000,4.375000,9.375000,-0.625000,23.125000
-37.026209,102.321808,113.993159,-37.026209,102.321808,113.993159,10.625000,-0.625000,4.375000,8.125000,-1.875000,23.125000
59.189145,103.610004,147.826495,59.189145,103.610004,147.826495,11.875000,-0.625000,4.375000,8.125000,-1.875000,24.375000
-58.789902,107.539382,40.628194,-58.789902,107.539382,40.628194,11.875000,-0.625000,3.125000,10.625000,-0.625000,24.375000
44.885702,107.356032,72.859893,44.885702,107.356032,72.859893,10.625000,-0.625000,3.125000,11.875000,-0.625000,24.375000
-51.204463,-105.578003,-73.498920,-51.204463,-105.578003,-73.498920,10.625000,-1.875000,3.125000,11.875000,-0.625000,23.125000
-11.793816,-67.758791,-58.456841,-11.793816,-67.758791,-58.456841,10.625000,-1.875000,4.375000,10.625000,-0.625000,23.125000
-55.811102,-171.959666,-21.499007,-55.811102,-171.959666,-21.499007,11.875000,-1.875000,4.375000,10.625000,-1.875000,23.125000
-31.367292,-125.993162,12.647890,-31.367292,-125.993162,12.647890,11.875000,-1.875000,3.125000,10.625000,-1.875000,24.375000
15.687938,74.564003,-18.626444,15.687938,74.564003,-18.626444,13.125000,-1.875000,3.125000,11.875000,-1.875000,24.375000
-72.688090,-116.418429,159.692870,-72.688090,-116.418429,159.692870,13.125000,-1.875000,4.375000,11.875000,-1.875000,23.125000
-69.268634,146.497576,-44.432906,-69.268634,146.497576,-44.432906,14.375000,-0.625000,4.375000,13.125000,-1.875000,23.125000
-20.948815,-77.248275,92.441502,-20.948815,-77.248275,92.441502,14.375000,-0.625000,3.125000,13.125000,-1.875000,24.375000
60.813852,-135.170279,162.825860,60.813852,-135.170279,162.825860,13.125000,-0.625000,3.125000,14.375000,-0.625000,24.375000
49.331939,-170.752882,-106.858945,49.331939,-170.752882,-106.858945,13.125000,-0.625000,4.375000,14.375000,-0.625000,23.125000
-68.928401,-159.621423,3.913814,-68.928401,-159.621423,3.913814,14.375000,-1.875000,4.375000,13.125000,-0.625000,23.125000
-28.254021,-135.545291,39.714265,-28.254021,-135.545291,39.714265,14.375000,-1.875000,3.125000,13.125000,-0.625000,24.375000
18.259803,107.536577,-73.169877,18.259803,107.536577,-73.169877,16.875000,-1.875000,3.125000,14.375000,-1.875000,24.375000
-15.311146,151.784299,7.417502,-15.311146,151.784299,7.417502,16.875000,-1.875000,4.375000,14.375000,-1.875000,23.125000
-0.377056,123.851826,-155.327860,-0.377056,123.851826,-155.327860,16.875000,-0.625000,4.375000,16.875000,-1.875000,23.125000
-81.333379,160.914155,66.478444,-81.333379,160.914155,66.478444,16.875000,-0.625000,3.125000,16.875000,-1.875000,24.375000
-18.442423,-121.730711,-23.787278,-18.442423,-121.730711,-23.787278,15.625000,-0.625000,3.125000,16.875000,-0.625000,24.375000
66.443576,5.533465,-81.188750,66.443576,5.533465,-81.188750,15.625000,-0.625000,4.375000,16.875000,-0.625000,23.125000
-35.940782,-155.197057,-129.090083,-35.940782,-155.197057,-129.090083,15.625000,-1.875000,4.375000,15.625000,-0.625000,23.125000
-60.963559,145.950137,-37.432215,-60.963559,145.950137,-37.432215,15.625000,-1.875000,3.125000,15.625000,-0.625000,24.375000
61.856185,19.340717,158.690690,61.856185,19.340717,158.690690,19.375000,-1.875000,3.125000,15.625000,-1.875000,24.375000
82.030313,61.151982,53.324325,82.030313,61.151982,53.324325,19.375000,-1.875000,4.375000,15.625000,-1.875000,23.125000
-55.777648,-2.075391,-134.770923,-55.777648,-2.075391,-134.770923,19.375000,-0.625000,4.375000,19.375000,-1.875000,23.125000
-52.543592,146.241473,-171.765082,-52.543592,146.241473,-171.765082,19.375000,-0.625000,3.125000,19.375000,-1.875000,24.375000
-59.854680,-162.532009,149.747394,-59.854680,-162.532009,149.747394,18.125000,-0.625000,3.125000,19.375000,-0.625000,24.375000
-7.078494,-76.129048,-60.572133,-7.078494,-76.129048,-60.572133,18.125000,-0.625000,4.375000,19.375000,-0.625000,23.125000
-77.154200,155.788886,18.020115,-77.154200,155.788886,18.020115,18.125000,-1.875000,4.375000,18.125000,-0.625000,23.125000
71.715446,-133.129540,-130.254814,71.715446,-133.129540,-130.254814,18.125000,-1.875000,3.125000,18.125000,-0.625000,24.375000
-77.159927,-92.158334,-9.732294,-77.159927,-92.158334,-9.732294,18.125000,-3.125000,3.125000,18.125000,-1.875000,24.375000
45.966699,-85.618583,-24.199979,45.966699,-85.618583,-24.199979,18.125000,-3.125000,4.375000,18.125000,-1.875000,23.125000
-22.009091,-144.593383,24.091576,-22.009091,-144.593383,24.091576,19.375000,-3.125000,4.375000,18.125000,-3.125000,23.125000
71.584911,89.635927,41.109721,71.584911,89.635927,41.109721,19.375000,-3.125000,3.125000,18.125000,-3.125000,24.375000
-83.693620,97.630984,73.218407,-83.693620,97.630984,73.218407,19.375000,-4.375000,3.125000,19.375000,-3.125000,24.375000
28.201689,2.995034,-23.201401,28.201689,2.995034,-23.201401,19.375000,-4.375000,4.375000,19.375000,-3.125000,23.125000
10.145582,18.511532,152.118377,10.145582,18.511532,152.118377,18.125000,-4.375000,4.375000,19.375000,-4.375000,23.125000
84.103927,-155.544167,-108.356863,84.103927,-155.544167,-108.356863,18.125000,-4.375000,3.125000,19.375000,-4.375000,24.375000
77.264789,173.265586,11.801727,77.264789,173.265586,11.801727,16.875000,-4.375000,3.125000,18.125000,-4.375000,24.375000
62.688761,-160.318240,80.879615,62.688761,-160.318240,80.879615,16.875000,-4.375000,4.375000,18.125000,-4.375000,23.125000
